article_id,newspaper,year_window,search_term,article_title,article_url,published_date,updated_date,image_index,image_url,local_image_path,caption,credit,positive_chart_signal_count,positive_chart_signals,negative_photo_signal_count,negative_photo_signals,review_priority,auto_review_label
a5e31b1c-cbb4-50bc-875f-1d0e9a12ea8c,The New York Times,2025,"""global temperature""",What’s Going On in This Graph? | Biomass and Technomass,https://www.nytimes.com/2025/03/13/learning/whats-going-on-in-this-graph-march-26-2025.html,2025-03-13,,1,https://static01.nyt.com/images/2025/03/11/learning/HumanStuffGraphLN/HumanStuffGraphLN-articleLarge.png,../Scripts/output/nytimes/nytimes_images/nytimes_2025-03-13_a5e31b1c-cbb4-50bc-875f-1d0e9a12ea8c_img01.png,,,1,graph,0,,0,likely_visualization
a5e31b1c-cbb4-50bc-875f-1d0e9a12ea8c,The New York Times,2025,"""global temperature""",What’s Going On in This Graph? | Biomass and Technomass,https://www.nytimes.com/2025/03/13/learning/whats-going-on-in-this-graph-march-26-2025.html,2025-03-13,,2,https://static01.nyt.com/images/2025/03/11/learning/HumanStuffGraphLN/HumanStuffGraphLN-thumbStandard.png,../Scripts/output/nytimes/nytimes_images/nytimes_2025-03-13_a5e31b1c-cbb4-50bc-875f-1d0e9a12ea8c_img02.png,,,1,graph,0,,0,likely_visualization
1f61593c-898b-522e-81a6-8a84f0be404c,The New York Times,2025,"""sea level rise""",Fossil Fuel Companies’ Profitable Bet on Trump,https://www.nytimes.com/2025/07/31/climate/trump-oil-and-gas-companies.html,2025-07-31,,1,https://static01.nyt.com/images/2025/07/31/multimedia/31cli-newsletter-oil-zbhj/31cli-newsletter-oil-zbhj-articleLarge.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2025-07-31_1f61593c-898b-522e-81a6-8a84f0be404c_img01.jpg,,,1,table,0,,0,likely_visualization
1f61593c-898b-522e-81a6-8a84f0be404c,The New York Times,2025,"""sea level rise""",Fossil Fuel Companies’ Profitable Bet on Trump,https://www.nytimes.com/2025/07/31/climate/trump-oil-and-gas-companies.html,2025-07-31,,2,https://static01.nyt.com/images/2025/07/31/multimedia/31cli-newsletter-oil-zbhj/31cli-newsletter-oil-zbhj-thumbStandard.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2025-07-31_1f61593c-898b-522e-81a6-8a84f0be404c_img02.jpg,,,1,table,0,,0,likely_visualization
39c42670-6e97-56ba-915f-125b062c5607,The New York Times,2025,"""net zero""",Big Tech’s Net-Zero Goals Are Looking Shaky,https://www.nytimes.com/2025/08/05/climate/tech-companies-climate-goals.html,2025-08-05,,1,https://static01.nyt.com/images/2025/08/05/multimedia/05cli-newsletter-AI-data-gzjk/05cli-newsletter-AI-data-gzjk-articleLarge.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2025-08-05_39c42670-6e97-56ba-915f-125b062c5607_img01.jpg,,,1,data,0,,0,likely_visualization
39c42670-6e97-56ba-915f-125b062c5607,The New York Times,2025,"""net zero""",Big Tech’s Net-Zero Goals Are Looking Shaky,https://www.nytimes.com/2025/08/05/climate/tech-companies-climate-goals.html,2025-08-05,,2,https://static01.nyt.com/images/2025/08/05/multimedia/05cli-newsletter-AI-data-gzjk/05cli-newsletter-AI-data-gzjk-thumbStandard.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2025-08-05_39c42670-6e97-56ba-915f-125b062c5607_img02.jpg,,,1,data,0,,0,likely_visualization
2ef9b448-b4d0-57d4-a5d0-6e842e24e90b,The New York Times,2025,"""global temperature""",2024 Brought the World to a Dangerous Warming Threshold. Now What?,https://www.nytimes.com/interactive/2025/01/09/climate/2024-heat-record-climate-goal.html,2025-01-10,,1,https://static01.nyt.com/images/2025/01/09/multimedia/2024-12-03-climate-pathways-index/2024-12-03-climate-pathways-index-articleLarge-v2.png,../Scripts/output/nytimes/nytimes_images/nytimes_2025-01-10_2ef9b448-b4d0-57d4-a5d0-6e842e24e90b_img01.png,,,0,,0,,1,broad_candidate
2ef9b448-b4d0-57d4-a5d0-6e842e24e90b,The New York Times,2025,"""global temperature""",2024 Brought the World to a Dangerous Warming Threshold. Now What?,https://www.nytimes.com/interactive/2025/01/09/climate/2024-heat-record-climate-goal.html,2025-01-10,,2,https://static01.nyt.com/images/2025/01/09/multimedia/2024-12-03-climate-pathways-index/2024-12-03-climate-pathways-index-thumbStandard-v3.png,../Scripts/output/nytimes/nytimes_images/nytimes_2025-01-10_2ef9b448-b4d0-57d4-a5d0-6e842e24e90b_img02.png,,,0,,0,,1,broad_candidate
36414645-7fc7-5761-9983-f723db33df7b,The New York Times,2025,"""global temperature""",Global Temperatures Shattered Records in January,https://www.nytimes.com/2025/02/05/climate/earth-hottest-january.html,2025-02-06,,1,https://static01.nyt.com/images/2025/02/05/multimedia/05cli-hotjan-vcbz/05cli-hotjan-vcbz-articleLarge.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2025-02-06_36414645-7fc7-5761-9983-f723db33df7b_img01.jpg,,,0,,0,,1,broad_candidate
36414645-7fc7-5761-9983-f723db33df7b,The New York Times,2025,"""global temperature""",Global Temperatures Shattered Records in January,https://www.nytimes.com/2025/02/05/climate/earth-hottest-january.html,2025-02-06,,2,https://static01.nyt.com/images/2025/02/05/multimedia/05cli-hotjan-vcbz/05cli-hotjan-vcbz-thumbStandard.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2025-02-06_36414645-7fc7-5761-9983-f723db33df7b_img02.jpg,,,0,,0,,1,broad_candidate
