article_id,newspaper,year_window,search_term,article_title,article_url,published_date,updated_date,image_index,image_url,local_image_path,caption,credit,positive_chart_signal_count,positive_chart_signals,negative_photo_signal_count,negative_photo_signals,review_priority,auto_review_label
d9c13dc7-fe19-551e-96b2-d14dfb53d0dc,The New York Times,2023,"""carbon budget""",Hurricanes of Data: The Tiny Craft Mapping Superstorms at Sea,https://www.nytimes.com/interactive/2023/05/09/magazine/hurricane-saildrone.html,2023-05-09,,1,https://static01.nyt.com/images/2023/05/14/magazine/14mag-superstorms/14mag-superstorms-articleLarge.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2023-05-09_d9c13dc7-fe19-551e-96b2-d14dfb53d0dc_img01.jpg,,,2,data|map,0,,0,likely_visualization
d9c13dc7-fe19-551e-96b2-d14dfb53d0dc,The New York Times,2023,"""carbon budget""",Hurricanes of Data: The Tiny Craft Mapping Superstorms at Sea,https://www.nytimes.com/interactive/2023/05/09/magazine/hurricane-saildrone.html,2023-05-09,,2,https://static01.nyt.com/images/2023/05/14/magazine/14mag-superstorms/14mag-superstorms-thumbStandard-v2.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2023-05-09_d9c13dc7-fe19-551e-96b2-d14dfb53d0dc_img02.jpg,,,2,data|map,0,,0,likely_visualization
08488e25-a43c-5c71-b2c0-29ed1017021f,The New York Times,2023,"""global temperature""",Over 75 New York Times Graphs for Students to Analyze,https://www.nytimes.com/2023/07/26/learning/over-75-new-york-times-graphs-for-students-to-analyze.html,2023-07-26,,1,https://static01.nyt.com/images/2023/06/08/learning/ClimateRiskMapLN2/ClimateRiskMapLN2-articleLarge-v2.png,../Scripts/output/nytimes/nytimes_images/nytimes_2023-07-26_08488e25-a43c-5c71-b2c0-29ed1017021f_img01.png,,,2,graph|map,0,,0,likely_visualization
08488e25-a43c-5c71-b2c0-29ed1017021f,The New York Times,2023,"""global temperature""",Over 75 New York Times Graphs for Students to Analyze,https://www.nytimes.com/2023/07/26/learning/over-75-new-york-times-graphs-for-students-to-analyze.html,2023-07-26,,2,https://static01.nyt.com/images/2023/06/08/learning/ClimateRiskMapLN2/ClimateRiskMapLN2-thumbStandard-v2.png,../Scripts/output/nytimes/nytimes_images/nytimes_2023-07-26_08488e25-a43c-5c71-b2c0-29ed1017021f_img02.png,,,2,graph|map,0,,0,likely_visualization
d6f6e81d-d371-5107-ac78-e56d0434b517,The New York Times,2023,"""global temperature""",This Summer Is Pointing Us Toward Uncharted Territory,https://www.nytimes.com/2023/08/02/opinion/columnists/climate-change-summer-heat.html,2023-08-02,,1,https://static01.nyt.com/images/2023/08/04/opinion/02wallace-wells-image/02wallace-wells-image-articleLarge.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2023-08-02_d6f6e81d-d371-5107-ac78-e56d0434b517_img01.jpg,,,1,chart,0,,0,likely_visualization
d6f6e81d-d371-5107-ac78-e56d0434b517,The New York Times,2023,"""global temperature""",This Summer Is Pointing Us Toward Uncharted Territory,https://www.nytimes.com/2023/08/02/opinion/columnists/climate-change-summer-heat.html,2023-08-02,,2,https://static01.nyt.com/images/2023/08/04/opinion/02wallace-wells-image/02wallace-wells-image-thumbStandard.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2023-08-02_d6f6e81d-d371-5107-ac78-e56d0434b517_img02.jpg,,,1,chart,0,,0,likely_visualization
e208fef5-2c5c-5398-9215-66b6a1f7f565,The New York Times,2023,"""global temperature""",What’s Going On in This Graph? | Global Record Temperatures,https://www.nytimes.com/2023/09/07/learning/whats-going-on-in-this-graph-sept-13-2023.html,2023-09-07,,1,https://static01.nyt.com/images/2023/09/06/learning/HeatWaveGraphLN/HeatWaveGraphLN-articleLarge.png,../Scripts/output/nytimes/nytimes_images/nytimes_2023-09-07_e208fef5-2c5c-5398-9215-66b6a1f7f565_img01.png,,,1,graph,0,,0,likely_visualization
e208fef5-2c5c-5398-9215-66b6a1f7f565,The New York Times,2023,"""global temperature""",What’s Going On in This Graph? | Global Record Temperatures,https://www.nytimes.com/2023/09/07/learning/whats-going-on-in-this-graph-sept-13-2023.html,2023-09-07,,2,https://static01.nyt.com/images/2023/09/06/learning/HeatWaveGraphLN/HeatWaveGraphLN-thumbStandard.png,../Scripts/output/nytimes/nytimes_images/nytimes_2023-09-07_e208fef5-2c5c-5398-9215-66b6a1f7f565_img02.png,,,1,graph,0,,0,likely_visualization
25a60b83-4ef8-5f92-b057-f753881d7cbc,The New York Times,2023,"""sea level rise""",I Study Climate Change. The Data Is Telling Us Something New.,https://www.nytimes.com/2023/10/13/opinion/climate-change-excessive-heat-2023.html,2023-10-13,,1,https://static01.nyt.com/images/2023/10/12/multimedia/2023-10-05-hausfather-climate-record-index/2023-10-05-hausfather-climate-record-index-articleLarge-v3.png,../Scripts/output/nytimes/nytimes_images/nytimes_2023-10-13_25a60b83-4ef8-5f92-b057-f753881d7cbc_img01.png,,,1,data,0,,0,likely_visualization
25a60b83-4ef8-5f92-b057-f753881d7cbc,The New York Times,2023,"""sea level rise""",I Study Climate Change. The Data Is Telling Us Something New.,https://www.nytimes.com/2023/10/13/opinion/climate-change-excessive-heat-2023.html,2023-10-13,,2,https://static01.nyt.com/images/2023/10/12/multimedia/2023-10-05-hausfather-climate-record-index/2023-10-05-hausfather-climate-record-index-thumbStandard-v3.png,../Scripts/output/nytimes/nytimes_images/nytimes_2023-10-13_25a60b83-4ef8-5f92-b057-f753881d7cbc_img02.png,,,1,data,0,,0,likely_visualization
b42cb776-6097-5892-9bd0-d1a109a3e33c,The New York Times,2023,"""climate change""",10 Data Points and Documents That Made Us 🤔 in 2023,https://www.nytimes.com/interactive/2023/12/30/upshot/2023-year-in-review.html,2023-12-30,,1,https://static01.nyt.com/images/2023/12/29/multimedia/2023-12-21-upshot-year-end-index/2023-12-21-upshot-year-end-index-articleLarge-v2.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2023-12-30_b42cb776-6097-5892-9bd0-d1a109a3e33c_img01.jpg,,,1,data,0,,0,likely_visualization
b42cb776-6097-5892-9bd0-d1a109a3e33c,The New York Times,2023,"""climate change""",10 Data Points and Documents That Made Us 🤔 in 2023,https://www.nytimes.com/interactive/2023/12/30/upshot/2023-year-in-review.html,2023-12-30,,2,https://static01.nyt.com/images/2023/12/29/multimedia/2023-12-21-upshot-year-end-index/2023-12-21-upshot-year-end-index-thumbStandard-v2.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2023-12-30_b42cb776-6097-5892-9bd0-d1a109a3e33c_img02.jpg,,,1,data,0,,0,likely_visualization
de0cc7bd-e75c-53da-8070-61aa679fc2f9,The New York Times,2023,"""carbon budget""",Has the Amazon Reached Its ‘Tipping Point’?,https://www.nytimes.com/2023/01/04/magazine/amazon-tipping-point.html,2023-01-04,,1,https://static01.nyt.com/images/2023/01/08/magazine/08mag-Amazon1-White/08mag-Amazon1-White-articleLarge-v2.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2023-01-04_de0cc7bd-e75c-53da-8070-61aa679fc2f9_img01.jpg,,,0,,0,,1,broad_candidate
de0cc7bd-e75c-53da-8070-61aa679fc2f9,The New York Times,2023,"""carbon budget""",Has the Amazon Reached Its ‘Tipping Point’?,https://www.nytimes.com/2023/01/04/magazine/amazon-tipping-point.html,2023-01-04,,2,https://static01.nyt.com/images/2023/01/08/magazine/08mag-Amazon1-White/08mag-Amazon1-White-thumbStandard-v2.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2023-01-04_de0cc7bd-e75c-53da-8070-61aa679fc2f9_img02.jpg,,,0,,0,,1,broad_candidate
