article_id,newspaper,year_window,search_term,article_title,article_url,published_date,updated_date,image_index,image_url,local_image_path,caption,credit
1172c79f-dbb6-52bd-84ce-9d640c758566,The New York Times,2015,"""global temperature""",A Pipeline and a Pie in the Sky,https://www.nytimes.com/2015/01/09/opinion/a-pipeline-and-a-pie-in-the-sky.html,2015-01-09,,1,https://static01.nyt.com/images/2014/11/01/opinion/egan-circular/egan-circular-thumbStandard-v2.png,,,
23814194-cc9c-5d2f-b8d6-cab4f2fc6230,The New York Times,2015,"""global temperature""","2014 Breaks Heat Record, Challenging Global Warming Skeptics",https://www.nytimes.com/2015/01/17/science/earth/2014-was-hottest-year-on-record-surpassing-2010.html,2015-01-16,,1,https://static01.nyt.com/images/2015/01/17/science/earth/hottest-year-1421414846265/hottest-year-1421414846265-articleLarge-v2.png,,,
23814194-cc9c-5d2f-b8d6-cab4f2fc6230,The New York Times,2015,"""global temperature""","2014 Breaks Heat Record, Challenging Global Warming Skeptics",https://www.nytimes.com/2015/01/17/science/earth/2014-was-hottest-year-on-record-surpassing-2010.html,2015-01-16,,2,https://static01.nyt.com/images/2015/01/17/science/earth/hottest-year-1421414846265/hottest-year-1421414846265-thumbStandard-v2.png,,,
38f5b340-da76-518e-aa31-14bea86a8c36,The New York Times,2015,"""global temperature""","A Closer Look at the Global Warming Trend, Record Hot 2014 and What’s Ahead",https://dotearth.blogs.nytimes.com/2015/01/16/a-closer-look-at-the-global-warming-trend-record-hot-2014-and-whats-ahead/,2015-01-16,,1,https://static01.nyt.com/images/2015/01/16/blogs/dotwarmgiss/dotwarmgiss-articleLarge.jpg,,,
38f5b340-da76-518e-aa31-14bea86a8c36,The New York Times,2015,"""global temperature""","A Closer Look at the Global Warming Trend, Record Hot 2014 and What’s Ahead",https://dotearth.blogs.nytimes.com/2015/01/16/a-closer-look-at-the-global-warming-trend-record-hot-2014-and-whats-ahead/,2015-01-16,,2,https://static01.nyt.com/images/2015/01/16/blogs/dotwarmgiss/dotwarmgiss-thumbStandard.jpg,,,
db1800d6-42c5-58c2-b301-368ee01871cc,The New York Times,2015,"""net zero""",At Home in the Out-Back,https://www.nytimes.com/2015/01/22/garden/sustainable-living-in-moms-backyard.html,2015-01-21,,1,https://static01.nyt.com/images/2015/01/22/garden/20150122-LOCATION-slide-KTCS/20150122-LOCATION-slide-KTCS-articleLarge.jpg,,,
db1800d6-42c5-58c2-b301-368ee01871cc,The New York Times,2015,"""net zero""",At Home in the Out-Back,https://www.nytimes.com/2015/01/22/garden/sustainable-living-in-moms-backyard.html,2015-01-21,,2,https://static01.nyt.com/images/2015/01/22/garden/20150122-LOCATION-slide-KTCS/20150122-LOCATION-slide-KTCS-thumbStandard.jpg,,,
f91bdd97-9a38-5464-85b4-4da132e2feac,The New York Times,2015,"""global temperature""",How ‘Warmest Ever’ Headlines and Debates Can Obscure What Matters About Climate Change,https://dotearth.blogs.nytimes.com/2015/01/21/how-warmest-ever-headlines-and-debates-can-obscure-what-matters-about-climate-change/,2015-01-21,,1,https://static01.nyt.com/images/2015/01/20/blogs/warmestimates/warmestimates-articleLarge.jpg,,,
f91bdd97-9a38-5464-85b4-4da132e2feac,The New York Times,2015,"""global temperature""",How ‘Warmest Ever’ Headlines and Debates Can Obscure What Matters About Climate Change,https://dotearth.blogs.nytimes.com/2015/01/21/how-warmest-ever-headlines-and-debates-can-obscure-what-matters-about-climate-change/,2015-01-21,,2,https://static01.nyt.com/images/2015/01/20/blogs/warmestimates/warmestimates-thumbStandard.jpg,,,
99b5acaf-fc65-560a-9545-2f791a34862a,The New York Times,2015,"""global temperature""",Climate and Our Future,https://www.nytimes.com/2015/01/25/opinion/sunday/climate-and-our-future.html,2015-01-24,,1,https://static01.nyt.com/images/2015/01/25/sunday-review/25LETTERS/25LETTERS-articleLarge.jpg,,,
