article_id,newspaper,year_window,search_term,title,article_url,section,published_date,updated_date,image_count
science-environment-21549643,BBC News,2013,"""1.5C""",Siberian permafrost thaw warning sparked by cave data,https://www.bbc.co.uk/news/science-environment-21549643,BBC search,2013-02-22,,2
science-environment-22527273,BBC News,2013,"""sea level rise""",'Best estimate' for impact of melting ice on sea level rise,https://www.bbc.co.uk/news/science-environment-22527273,BBC search,2013-05-14,,2
science-environment-22531949,BBC News,2013,"""sea level rise""",Sea levels are rising - but how quickly?,https://www.bbc.co.uk/news/science-environment-22531949,BBC search,2013-05-14,,2
c9w15nggj58o,BBC News,2013,"""climate change""",What is climate change? A really simple guide,https://www.bbc.co.uk/news/articles/c9w15nggj58o,BBC search,2013-09-23,2026-01-14,7
