article_id,newspaper,year_window,search_term,article_title,article_url,published_date,updated_date,image_index,image_url,local_image_path,caption,credit,positive_chart_signal_count,positive_chart_signals,negative_photo_signal_count,negative_photo_signals,review_priority,auto_review_label
7798524b-5f69-5a0e-9b37-0fa6c675a2a2,The New York Times,2016,"""global temperature""","2015 Was Hottest Year in Historical Record, Scientists Say",https://www.nytimes.com/2016/01/21/science/earth/2015-hottest-year-global-warming.html,2016-01-20,,1,https://static01.nyt.com/images/2016/01/20/science/earth/hottest-year-graphic-1453297020724/hottest-year-graphic-1453297020724-articleLarge.png,../Scripts/output/nytimes/nytimes_images/nytimes_2016-01-20_7798524b-5f69-5a0e-9b37-0fa6c675a2a2_img01.png,,,2,graph|graphic,0,,0,likely_visualization
7798524b-5f69-5a0e-9b37-0fa6c675a2a2,The New York Times,2016,"""global temperature""","2015 Was Hottest Year in Historical Record, Scientists Say",https://www.nytimes.com/2016/01/21/science/earth/2015-hottest-year-global-warming.html,2016-01-20,,2,https://static01.nyt.com/images/2016/01/20/science/earth/hottest-year-graphic-1453297020724/hottest-year-graphic-1453297020724-thumbStandard.png,../Scripts/output/nytimes/nytimes_images/nytimes_2016-01-20_7798524b-5f69-5a0e-9b37-0fa6c675a2a2_img02.png,,,2,graph|graphic,0,,0,likely_visualization
df16e146-76b9-586d-9808-81ca61c92817,The New York Times,2016,"""sea level rise""",New Orleans’s New Flood Maps: An Outline for Disaster,https://www.nytimes.com/2016/06/01/opinion/new-orleans-new-flood-maps-an-outline-for-disaster.html,2016-06-01,,1,https://static01.nyt.com/images/2016/06/01/opinion/01horowitz/01horowitz-articleLarge.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2016-06-01_df16e146-76b9-586d-9808-81ca61c92817_img01.jpg,,,1,map,0,,0,likely_visualization
df16e146-76b9-586d-9808-81ca61c92817,The New York Times,2016,"""sea level rise""",New Orleans’s New Flood Maps: An Outline for Disaster,https://www.nytimes.com/2016/06/01/opinion/new-orleans-new-flood-maps-an-outline-for-disaster.html,2016-06-01,,2,https://static01.nyt.com/images/2016/06/01/opinion/01horowitz/01horowitz-thumbStandard.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2016-06-01_df16e146-76b9-586d-9808-81ca61c92817_img02.jpg,,,1,map,0,,0,likely_visualization
aadd67e0-d5dd-5b90-8356-5e3065e9fb26,The New York Times,2016,"""climate change""","Photographing Climate Change Refugees, by Drone and on Foot",https://lens.blogs.nytimes.com/2016/12/28/photographing-climate-change-refugees-drone-foot-josh-haner/,2016-12-28,,1,https://static01.nyt.com/images/2016/12/28/blogs/28-lens-haner-slide-0WNC/28-lens-haner-slide-0WNC-articleLarge.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2016-12-28_aadd67e0-d5dd-5b90-8356-5e3065e9fb26_img01.jpg,,,1,graph,2,photo|photograph,0,likely_visualization
aadd67e0-d5dd-5b90-8356-5e3065e9fb26,The New York Times,2016,"""climate change""","Photographing Climate Change Refugees, by Drone and on Foot",https://lens.blogs.nytimes.com/2016/12/28/photographing-climate-change-refugees-drone-foot-josh-haner/,2016-12-28,,2,https://static01.nyt.com/images/2016/12/28/blogs/28-lens-haner-slide-0WNC/28-lens-haner-slide-0WNC-thumbStandard.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2016-12-28_aadd67e0-d5dd-5b90-8356-5e3065e9fb26_img02.jpg,,,1,graph,2,photo|photograph,0,likely_visualization
ffd5ce3b-e9cb-58fa-9f6c-2e474ef05cb6,The New York Times,2016,"""global temperature""",Cancer and Climate Change,https://www.nytimes.com/2016/01/17/opinion/sunday/cancer-and-climate-change.html,2016-01-16,,1,https://static01.nyt.com/images/2016/01/17/opinion/sunday/17sellers/17sellers-articleLarge.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2016-01-16_ffd5ce3b-e9cb-58fa-9f6c-2e474ef05cb6_img01.jpg,,,0,,0,,1,broad_candidate
ffd5ce3b-e9cb-58fa-9f6c-2e474ef05cb6,The New York Times,2016,"""global temperature""",Cancer and Climate Change,https://www.nytimes.com/2016/01/17/opinion/sunday/cancer-and-climate-change.html,2016-01-16,,2,https://static01.nyt.com/images/2016/01/17/opinion/sunday/17sellers/17sellers-thumbStandard-v2.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2016-01-16_ffd5ce3b-e9cb-58fa-9f6c-2e474ef05cb6_img02.jpg,,,0,,0,,1,broad_candidate
ed2242bb-4e3d-540e-b7c5-9c1aea03d764,The New York Times,2016,IPCC,What’s Missing at the U.N. Climate Panel’s Meeting on Climate Change Communication,https://dotearth.blogs.nytimes.com/2016/02/08/whats-missing-at-the-u-n-climate-panels-meeting-on-climate-change-communication/,2016-02-09,,1,https://static01.nyt.com/images/2007/04/07/world/07climate_CA0.ready/07climate_CA0.ready-articleLarge-v3.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2016-02-09_ed2242bb-4e3d-540e-b7c5-9c1aea03d764_img01.jpg,,,0,,0,,1,broad_candidate
ed2242bb-4e3d-540e-b7c5-9c1aea03d764,The New York Times,2016,IPCC,What’s Missing at the U.N. Climate Panel’s Meeting on Climate Change Communication,https://dotearth.blogs.nytimes.com/2016/02/08/whats-missing-at-the-u-n-climate-panels-meeting-on-climate-change-communication/,2016-02-09,,2,https://static01.nyt.com/images/2007/04/07/world/07climate_CA0.ready/07climate_CA0.ready-thumbStandard-v4.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2016-02-09_ed2242bb-4e3d-540e-b7c5-9c1aea03d764_img02.jpg,,,0,,0,,1,broad_candidate
1677bf50-cf61-56df-86d2-1917b5250df9,The New York Times,2016,"""global temperature""",Seas Are Rising at Fastest Rate in Last 28 Centuries,https://www.nytimes.com/2016/02/23/science/sea-level-rise-global-warming-climate-change.html,2016-02-22,,1,https://static01.nyt.com/images/2016/02/23/us/23subjpCLIMATE/23subjpCLIMATE-articleLarge.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2016-02-22_1677bf50-cf61-56df-86d2-1917b5250df9_img01.jpg,,,0,,0,,1,broad_candidate
1677bf50-cf61-56df-86d2-1917b5250df9,The New York Times,2016,"""global temperature""",Seas Are Rising at Fastest Rate in Last 28 Centuries,https://www.nytimes.com/2016/02/23/science/sea-level-rise-global-warming-climate-change.html,2016-02-22,,2,https://static01.nyt.com/images/2016/02/23/us/23subjpCLIMATE/23subjpCLIMATE-thumbStandard.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2016-02-22_1677bf50-cf61-56df-86d2-1917b5250df9_img02.jpg,,,0,,0,,1,broad_candidate
c0954219-fa94-5ef0-9515-d3c07d0f91a2,The New York Times,2016,IPCC,"Bill Gates, the ‘Impatient Optimist,’ Lays Out his Clean-Energy Innovation Agenda",https://dotearth.blogs.nytimes.com/2016/02/23/bill-gates-the-impatient-optimist-lays-out-his-clean-energy-innovation-agenda/,2016-02-23,,1,https://static01.nyt.com/images/2016/02/22/blogs/dotgatessmile/dotgatessmile-articleLarge.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2016-02-23_c0954219-fa94-5ef0-9515-d3c07d0f91a2_img01.jpg,,,0,,0,,1,broad_candidate
c0954219-fa94-5ef0-9515-d3c07d0f91a2,The New York Times,2016,IPCC,"Bill Gates, the ‘Impatient Optimist,’ Lays Out his Clean-Energy Innovation Agenda",https://dotearth.blogs.nytimes.com/2016/02/23/bill-gates-the-impatient-optimist-lays-out-his-clean-energy-innovation-agenda/,2016-02-23,,2,https://static01.nyt.com/images/2016/02/22/blogs/dotgatessmile/dotgatessmile-thumbStandard.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2016-02-23_c0954219-fa94-5ef0-9515-d3c07d0f91a2_img02.jpg,,,0,,0,,1,broad_candidate
57d5d27e-b549-5bf8-ae56-72e7c1491ddc,The New York Times,2016,"""net zero""","In ‘Half Earth,’ E.O. Wilson Calls for a Grand Retreat",https://www.nytimes.com/2016/03/01/science/e-o-wilson-half-earth-biodiversity.html,2016-02-29,,1,https://static01.nyt.com/images/2016/03/01/science/01CONVERSATION/01CONVERSATION-articleLarge.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2016-02-29_57d5d27e-b549-5bf8-ae56-72e7c1491ddc_img01.jpg,,,0,,0,,1,broad_candidate
57d5d27e-b549-5bf8-ae56-72e7c1491ddc,The New York Times,2016,"""net zero""","In ‘Half Earth,’ E.O. Wilson Calls for a Grand Retreat",https://www.nytimes.com/2016/03/01/science/e-o-wilson-half-earth-biodiversity.html,2016-02-29,,2,https://static01.nyt.com/images/2016/03/01/science/01CONVERSATION/01CONVERSATION-thumbStandard.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2016-02-29_57d5d27e-b549-5bf8-ae56-72e7c1491ddc_img02.jpg,,,0,,0,,1,broad_candidate
5fda3764-bccf-528d-a48b-90259bab2be8,The New York Times,2016,"""global temperature""",Environmental Activists Take to Local Protests for Global Results,https://www.nytimes.com/2016/03/20/science/earth/environmental-activists-take-to-local-protests-for-global-results.html,2016-03-19,,1,https://static01.nyt.com/images/2016/03/20/us/20pipeline-web01/20pipeline-web01-articleLarge.jpg,../Scripts/output/nytimes/nytimes_images/nytimes_2016-03-19_5fda3764-bccf-528d-a48b-90259bab2be8_img01.jpg,,,0,,0,,1,broad_candidate
